monotonic_ns,native_monotonic_ns,native_age_ms,reference_frame,source_time_s,joint,act_raw_rad,saved_reference_rad,native_reference_rad,issued_command_rad,measured_rad
14794543841218814,14794543829220121,11.998693,545,8.9,right_shoulder_yaw_joint,0.4067045748233795,0.4067045748233795,0.4067045748233795,0.3490080237388611,0.45548986814961584
14794543841218814,14794543829220121,11.998693,545,8.9,right_elbow_joint,1.379075288772583,1.379075288772583,1.379075288772583,0.704392671585083,0.8575082060200612
14794543841218814,14794543829220121,11.998693,545,8.9,right_wrist_roll_joint,-0.6319474577903748,-0.6319474577903748,-0.6319474577903748,-0.526650071144104,-0.5214577026527224
14794543841218814,14794543829220121,11.998693,545,8.9,right_wrist_pitch_joint,-0.5258897542953491,-0.5258897542953491,-0.5258897542953491,-0.23083099722862244,-0.2297262182664872
14794543841218814,14794543829220121,11.998693,545,8.9,right_wrist_yaw_joint,0.05070666968822479,0.05070666968822479,0.05070666968822479,9.767469600774348e-05,0.05956819647321755
14794543841218814,14794543829220121,11.998693,545,8.9,left_hand_thumb_0_joint,-0.3279317319393158,-0.3279317319393158,-0.3279317319393158,-0.3279317319393158,-0.278219520207786
14794543841218814,14794543829220121,11.998693,545,8.9,left_hand_thumb_1_joint,0.9228835701942444,0.9228835701942444,0.9228835701942444,0.9228835701942444,0.8941335024009239
14794543841218814,14794543829220121,11.998693,545,8.9,left_hand_thumb_2_joint,0.38718533515930176,0.38718533515930176,0.38718533515930176,0.38718533515930176,0.4068353231633952
14794543841218814,14794543829220121,11.998693,545,8.9,left_hand_middle_0_joint,-0.16346153616905212,-0.16346153616905212,-0.16346153616905212,-0.16346153616905212,-0.14150642923032425
14794543841218814,14794543829220121,11.998693,545,8.9,left_hand_middle_1_joint,-1.557843804359436,-1.557843804359436,-1.557843804359436,-1.557843804359436,-1.5599251181803293
14794543841218814,14794543829220121,11.998693,545,8.9,left_hand_index_0_joint,-0.26737454533576965,-0.26737454533576965,-0.26737454533576965,-0.26737454533576965,-0.2506735581075977
14794543841218814,14794543829220121,11.998693,545,8.9,left_hand_index_1_joint,-0.9626470804214478,-0.9626470804214478,-0.9626470804214478,-0.9626470804214478,-0.9588210995386978
14794543841218814,14794543829220121,11.998693,545,8.9,right_hand_thumb_0_joint,-0.46302875876426697,-0.46302875876426697,-0.46302875876426697,-0.46302875876426697,-0.5033393989782218
14794543841218814,14794543829220121,11.998693,545,8.9,right_hand_thumb_1_joint,-0.9176037311553955,-0.9176037311553955,-0.9176037311553955,-0.9176037311553955,-0.7854417263077761
